CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9111200,2,1,N,M,28,C,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2016,-,A,01,,B,,-,-,2020
9184198,1,1,Y,M,52,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2015,-,A,01,,W,,-,-,2020
9184198,2,4,N,M,66,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
91116428,1,4,Y,M,51,A,-,S,-,W,O,-,3,-,-,"- ",,,N,-,0,1,M,,MARIN,L,04,,W,,-,-,2019
91127648,1,4,Y,M,58,A,-,W,-,W,O,-,3,-,-,"- ",,,N,-,0,1,D,,CANNONDA,L,04,,W,,-,-,2019
9120747,1,1,Y,M,29,A,-,N,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,D,2013,-,A,01,,W,,-,-,2020
9120747,2,4,N,M,35,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
91879083,1,4,Y,M,45,A,-,S,-,V,O,-,3,-,-,"- ",,,N,-,0,1,B,,RETROSPEC,L,04,,W,,-,-,2022
9190674,1,1,Y,M,33,A,-,-,M,P,Y,-,-,-,-,"- ",,,N,-,0,1,J,2018,-,A,01,,W,,-,-,2020
9190674,2,4,N,M,40,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,L,04,,H,,-,-,2020
9153040,1,4,Y,F,22,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9153040,2,1,N,M,26,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2006,-,A,08,,A,,-,-,2020
9156614,1,4,Y,M,46,A,-,E,-,-,N,-,3,-,-,"- ",,,A,N,0,1,B,,-,L,04,,W,,-,-,2020
9156616,1,4,N,M,36,C,-,E,-,-,N,-,-,-,-,"- ",,,M,-,0,1,B,,-,L,04,,W,,-,-,2020
9194219,1,1,Y,M,21,A,-,N,M,G,Y,-,3,-,,44,21461,A,A,E,0,1,E,2013,-,A,01,,A,,-,-,2020
9194219,2,4,N,F,34,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,A,,-,-,2020
9194239,1,4,Y,M,35,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9194239,2,1,N,F,57,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,A,01,,O,,-,-,2020
9194261,1,4,Y,M,40,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9194261,2,2,N,M,39,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,R,,-,N,60,,W,,-,-,2020
9194279,1,1,Y,M,37,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,F,2020,-,A,01,,W,,-,-,2020
9194279,2,4,N,M,48,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9194279,3,4,N,M,37,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9194281,1,4,Y,M,32,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9194282,1,4,N,F,998,A,-,-,-,-,N,-,-,-,-,"- ",,,M,-,0,0,B,,-,L,04,,H,,-,-,2020
9194282,2,4,N,M,64,H,H,S,-,-,,-,-,-,-,"- ",,,M,-,0,1,R,,-,L,04,,W,,-,-,2020
9194291,1,4,Y,F,39,A,-,N,-,-,N,-,3,-,-,"- ",,,L,-,0,1,B,,-,L,04,,W,,-,-,2020
9194291,2,3,N,-,998,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,,FORD,A,01,,,,-,-,2020
9156618,1,4,Y,M,53,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9156618,2,1,N,M,72,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,-,A,01,,B,,-,-,2020
9154106,1,4,Y,M,31,D,-,N,-,-,N,-,3,-,,24,22450,A,A,-,0,1,E,,-,L,04,,H,,-,-,2020
9154106,2,3,N,-,998,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,2020,-,A,01,,,,-,-,2020
9166924,1,4,Y,M,30,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,H,,-,-,2020
9166924,2,1,N,M,53,A,-,E,M,-,N,-,3,-,-,"- ",,,N,-,0,0,A,2002,-,A,01,,B,,-,-,2020
9166925,1,4,Y,M,50,A,-,E,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9166925,2,3,N,-,998,-,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,2011,-,-,,,,,-,-,2020
9178384,1,1,Y,-,998,G,G,S,-,-,,-,-,-,-,"- ",,,M,-,0,0,B,,-,-,99,,,,-,-,2020
9178384,2,4,N,F,30,C,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9148568,1,4,Y,M,63,H,H,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,A,,-,-,2020
9148568,2,1,N,F,28,H,H,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2017,-,A,01,,A,,-,-,2020
9150975,1,4,N,F,34,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9150975,2,1,N,F,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,-,I,11,,B,,-,-,2020
9194202,1,4,Y,M,34,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,W,,-,-,2020
9194202,2,1,N,M,44,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2016,-,A,01,,O,,-,-,2020
9209133,1,4,N,M,40,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9209134,1,4,Y,F,67,A,-,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,A,,-,-,2020
9209134,2,1,N,M,998,G,G,W,B,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,,31,H,,-,-,2020
92103090,1,4,Y,F,31,A,-,S,-,W,O,-,3,-,-,"- ",,,N,-,0,1,B,,URBANXCAPE,L,04,,O,,-,-,2023
9211845,1,4,Y,M,63,G,G,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,C,,-,L,04,,A,,-,-,2021
9194204,1,1,N,-,998,-,-,W,B,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2020
9194204,2,4,N,M,50,A,-,W,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2020
9194314,1,4,Y,M,24,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2020
9194314,2,3,N,-,998,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,2008,-,A,01,,,,-,-,2020
9194320,1,1,Y,M,31,A,-,W,M,D,Y,-,3,-,-,"- ",,,N,-,0,0,D,2020,-,A,01,,O,,-,-,2020
9194320,2,4,N,F,23,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,A,,-,-,2020
9159977,1,4,Y,M,64,A,-,E,-,-,N,-,3,-,-,"- ",,,O,-,0,1,B,,-,L,04,,W,,-,-,2020
9159978,1,4,Y,M,17,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,A,,-,-,2020
9159978,2,1,N,F,37,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,-,A,01,,A,,-,-,2020
9194837,1,1,N,-,998,G,G,-,-,-,,-,-,-,,19,20001,A,A,N,0,0,B,,-,-,99,,,,-,-,2020
9194837,2,4,Y,M,64,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9194843,1,4,Y,M,34,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9194843,2,1,N,M,34,A,-,E,M,G,,-,3,-,-,"- ",,,N,-,0,0,F,2004,-,A,01,,W,,-,-,2020
9195712,1,4,Y,M,46,G,G,E,-,-,,-,-,-,,21,21208,B,A,-,0,1,J,,-,L,04,,H,,-,-,2020
9195712,2,1,N,F,22,H,H,E,M,P,Y,-,3,-,,38,21211,A,A,-,0,0,A,2016,-,A,01,,H,,-,-,2020
9178431,1,1,Y,-,998,G,G,S,-,-,,-,-,-,,19,20001,A,A,-,0,0,B,,-,A,01,,,,-,-,2020
9178431,2,4,N,F,27,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9223615,1,4,Y,M,998,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,W,,-,-,2021
9223615,2,1,N,M,39,A,-,E,M,G,,-,3,-,-,"- ",,,F,-,0,0,B,2015,-,A,01,,O,-,-,-,2021
9184096,1,4,Y,M,21,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9184189,1,4,Y,M,48,A,-,W,-,-,N,-,3,-,-,"- ",,,A,-,0,1,B,,-,L,04,,H,,-,-,2020
9184189,2,1,N,M,34,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,A,01,,O,,-,-,2020
9223768,1,4,Y,M,63,A,-,E,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9185366,1,1,Y,F,67,A,-,W,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2007,-,A,01,,H,,-,-,2020
9185366,2,4,N,F,25,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
91917170,1,4,Y,F,50,A,-,E,-,V,O,-,3,E,-,"- ",,,N,-,0,1,B,,CORTINA,L,04,,W,,-,-,2022
91917170,2,1,N,M,47,A,-,E,P,G,Y,-,3,E,-,"- ",,,N,-,0,0,A,2022,THOB,H,17,,H,,-,-,2022
9151442,1,4,Y,M,20,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9151442,2,1,N,M,41,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,-,-,,,B,,-,-,2020
9215583,1,4,Y,M,30,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2020
9215583,2,1,N,M,34,A,-,-,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,W,,-,-,2020
9194801,1,3,Y,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2018,-,A,01,,,,-,-,2020
9194801,2,4,N,M,25,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9216726,1,4,Y,M,33,H,H,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9216726,2,1,N,F,70,H,H,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,A,2005,-,A,01,,A,,-,-,2020
9159951,1,1,Y,M,998,G,G,E,-,-,,-,3,-,-,"- ",,,N,-,0,0,D,,-,A,01,,H,,-,-,2020
9159951,2,4,N,M,53,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9218500,1,4,Y,M,32,A,-,E,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9218500,2,3,N,-,998,H,H,-,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2003,-,A,01,,,,-,-,2020
9224045,1,4,Y,F,41,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2021
9224051,1,1,Y,F,25,A,-,-,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2018,-,A,01,,W,,-,-,2021
9224051,2,4,N,M,30,A,-,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,,,-,-,2021
9172753,1,1,Y,M,35,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,FORD,J,48,,A,,-,-,2020
9172753,2,4,N,M,44,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9172753,3,4,N,M,50,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2020
9227534,1,4,Y,M,30,-,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2021
9227534,2,1,N,-,998,-,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2021
9227542,1,4,N,F,13,A,-,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9227547,1,4,Y,M,30,A,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,A,,-,-,2021
9227547,2,2,N,F,44,A,-,N,-,-,O,-,1,-,-,"- ",,,F,-,0,1,-,,-,N,60,,H,A,-,-,2021
9208122,1,1,N,M,40,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,A,2017,-,A,01,,O,,-,-,2020
9208122,2,5,Y,-,998,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,R,,-,-,,,,,-,-,2020
9208122,3,4,N,M,37,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9227575,1,1,Y,F,23,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,-,A,01,,O,,-,-,2021
9227575,2,4,N,M,31,A,-,E,-,-,,-,3,-,,44,21657,,A,N,0,1,B,,-,L,04,,H,,-,-,2021
9227598,1,1,Y,-,998,G,G,N,-,-,N,-,3,-,,19,20001,A,A,-,0,0,E,,-,-,,,,,-,-,2021
9227598,2,4,N,M,32,A,-,W,-,-,N,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2021
9227599,1,4,Y,M,998,H,H,N,-,-,N,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,H,,-,-,2021
9227599,2,4,N,F,998,H,H,-,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,H,,-,-,2021
9227599,3,1,N,-,54,A,-,-,P,W,N,-,3,-,-,"- ",,,N,-,0,1,B,2014,-,C,03,,W,,-,-,2021
9182419,1,4,Y,M,27,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9182419,2,1,N,M,28,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2017,-,A,01,,W,,-,-,2020
9184085,1,4,N,M,43,A,-,N,-,-,,-,1,-,,00,23123,5,A,N,0,1,B,,-,L,04,,W,,-,-,2020
9184085,2,1,Y,M,44,A,-,N,M,H,Y,-,3,-,-,"- ",,,N,-,0,1,O,2013,-,A,01,,H,,-,-,2020
9228205,1,1,Y,F,19,A,-,E,M,G,N,-,3,-,,47,12500,A,A,-,0,0,F,2007,-,A,01,,B,,-,-,2021
9228205,2,4,N,M,45,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9228206,1,4,Y,M,52,-,-,E,-,-,,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,O,-,-,-,2021
9228208,1,1,Y,-,998,G,G,S,B,-,,-,-,-,,19,20001,A,A,-,0,0,E,,-,-,,,,,-,-,2021
9228208,2,4,N,M,27,H,H,N,-,-,,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2021
9184092,1,4,Y,M,71,A,-,E,-,-,,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,W,K,-,-,2020
9184092,2,1,N,M,42,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,-,A,01,,O,,-,-,2020
9184825,1,1,Y,M,31,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,0,A,2008,-,I,11,,,,-,-,2020
9184825,2,4,N,M,23,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9184829,1,1,Y,M,27,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2020,-,F,26,,O,,-,-,2020
9184829,2,4,N,M,66,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9209122,1,4,Y,M,42,A,-,E,-,-,N,-,3,-,-,"- ",,,-,-,0,1,D,,-,L,04,,B,,-,-,2020
9209122,2,1,N,F,20,A,-,S,M,G,,-,3,-,-,"- ",,,-,-,0,0,B,2017,FORD,A,01,,B,,-,-,2020
9239154,1,1,Y,M,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,F,2021,-,-,,,A,,-,-,2021
9239154,2,4,N,M,30,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9223898,1,4,Y,M,45,A,-,N,-,-,N,-,-,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2021
9223898,2,1,N,F,76,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2006,-,A,01,,W,,-,-,2021
9239178,1,1,N,M,22,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,D,2014,-,A,01,,H,,-,-,2021
9239178,2,4,N,M,56,A,-,E,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2021
9223902,1,4,Y,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2021
9223902,2,1,N,F,65,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,-,A,01,,A,,-,-,2021
9242272,1,1,Y,M,30,A,-,-,M,P,Y,-,-,-,-,"- ",,,N,-,0,0,O,2002,FORD,A,01,,H,,-,-,2020
9242272,2,4,N,M,31,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9223903,1,1,Y,F,44,A,-,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,L,2015,-,A,01,,H,,-,-,2021
9223903,2,4,N,M,54,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9247465,1,1,Y,M,0,A,-,W,P,-,Y,-,3,-,-,"- ",,,F,-,0,0,R,2018,-,-,,,W,-,-,-,2021
9247465,2,4,N,F,0,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2021
9247469,1,1,Y,M,68,A,-,N,M,N,Y,-,-,-,-,"- ",,,-,-,0,0,A,2016,-,A,01,,H,,-,-,2021
9247469,2,4,N,F,25,A,-,N,-,-,,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,,,-,-,2021
9252248,1,1,Y,F,36,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,0,H,2003,FORD,A,01,,B,,-,-,2021
9252248,2,4,N,M,54,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9252266,1,4,N,M,25,-,-,E,-,-,N,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2021
9252266,2,1,N,F,998,-,-,N,B,-,,-,-,-,-,"- ",,,-,-,0,0,-,2004,-,A,01,,,,-,-,2021
9252274,1,1,Y,F,82,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2014,-,A,01,,W,,-,-,2021
9252274,2,4,N,F,50,A,-,-,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9252806,1,4,N,M,32,A,-,S,-,-,,A,-,-,-,"- ",,,-,-,0,1,H,,-,L,04,,W,,-,-,2021
9252812,1,5,Y,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,R,,-,-,,,,,-,-,2021
9252812,2,4,N,M,53,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9252812,3,3,N,-,998,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2020,-,A,01,,,,-,-,2021
9253095,1,2,Y,F,56,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,N,60,,W,,-,-,2021
9253095,2,4,N,M,30,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,A,,-,-,2021
9253096,1,4,N,M,45,A,-,E,-,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,L,04,,B,,-,-,2021
9253096,2,2,N,F,62,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,A,,-,N,60,,A,,-,-,2021
9253098,1,4,Y,M,58,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,J,,-,L,04,,H,,-,-,2021
9253098,2,1,N,M,28,A,-,N,M,H,Y,-,3,-,-,"- ",,,N,-,0,0,B,2009,-,A,01,,O,,-,-,2021
9253261,1,4,Y,M,41,-,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,-,,-,L,04,,B,,-,-,2021
9253261,2,1,N,F,41,-,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,-,2013,-,I,12,,B,,-,-,2021
9253281,1,1,Y,F,35,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,-,-,,,O,,-,-,2021
9253281,2,4,N,M,34,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,H,,-,-,2021
9253290,1,4,Y,F,24,G,G,E,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2021
9253290,2,1,N,M,71,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,-,A,08,,A,,-,-,2021
9253299,1,1,Y,F,45,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2005,-,A,01,,B,,-,-,2021
9253299,2,4,N,M,37,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9218486,1,1,Y,M,44,G,G,S,B,-,,-,3,-,-,"- ",,,N,-,0,0,E,2008,-,A,01,,O,,-,-,2020
9218486,2,4,N,M,51,C,-,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9262678,1,1,Y,M,55,A,-,W,M,H,Y,-,3,-,-,"- ",,,N,-,0,0,A,1994,-,-,,,B,,-,-,2021
9262678,2,4,N,M,23,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9262687,1,4,N,M,38,A,-,N,-,-,,-,3,-,-,"- ",,,M,-,0,1,B,,-,L,04,,A,,-,-,2021
9262729,1,1,Y,M,45,A,-,E,M,C,Y,-,3,-,-,"- ",,,E,-,0,0,E,2000,FORD,A,01,,W,,-,-,2021
9262729,2,4,N,M,38,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2021
9262752,1,1,N,M,58,D,-,N,B,-,Y,-,-,-,-,"- ",,,-,-,0,0,J,2014,-,A,01,,A,,-,-,2021
9262752,2,4,N,M,27,A,-,N,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2021
9262781,1,4,Y,M,24,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9262781,2,1,N,F,71,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2014,-,A,07,,W,,-,-,2021
9262840,1,4,Y,M,26,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9262840,2,1,N,M,47,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2015,-,A,01,,O,,-,-,2021
9262916,1,1,Y,M,998,D,-,E,B,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,-,,,O,,-,-,2021
9262916,2,4,N,F,24,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9218488,1,1,Y,M,998,G,G,E,-,-,,-,-,-,,33,21804,A,A,-,0,0,B,,-,A,01,,B,,-,-,2020
9218488,2,4,N,-,56,A,-,N,-,-,,-,2,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9275151,1,4,Y,F,53,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2021
9275157,1,4,Y,M,30,A,-,S,-,-,O,-,3,-,,25,22350,,A,N,0,1,B,,-,L,04,,W,,-,-,2021
9275157,2,1,N,F,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2021,-,A,01,,A,,-,-,2021
9275159,1,4,Y,M,24,G,G,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,M,,-,L,04,,W,,-,-,2021
9275171,1,1,Y,-,998,G,G,E,-,-,,-,-,-,-,"- ",,,-,-,0,0,B,2017,-,-,,,,,-,-,2021
9275171,2,4,N,-,998,A,-,W,-,-,,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,,,-,-,2021
9223913,1,4,Y,F,33,-,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2021
9223913,2,1,N,M,28,A,-,W,P,W,Y,-,3,-,-,"- ",,,-,-,0,0,B,2016,-,C,02,,W,,-,-,2021
9227527,1,4,Y,M,32,H,H,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,M,,-,L,04,,H,,-,-,2021
9227527,2,1,N,M,47,H,H,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2009,FORD,A,01,,O,,-,-,2021
9218592,1,4,Y,M,31,A,-,S,-,-,O,-,3,-,-,"- ",,,J,-,0,1,B,,-,L,04,,W,,-,-,2020
9281898,1,4,Y,M,28,A,-,E,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2021
9281898,2,1,N,F,43,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,-,A,01,,A,,-,-,2021
